selection;small-range;50;4312
selection;small-range;100;15959
selection;small-range;150;35134
selection;small-range;200;60281
selection;small-range;250;94994
selection;small-range;300;135030
selection;big-range;50;4150
selection;big-range;100;16334
selection;big-range;150;35512
selection;big-range;200;72935
selection;big-range;250;112852
selection;big-range;300;141508
selection;almost-sorted;50;4319
selection;almost-sorted;100;15710
selection;almost-sorted;150;34323
selection;almost-sorted;200;65079
selection;almost-sorted;250;99026
selection;almost-sorted;300;138153
selection;reversed;50;5141
selection;reversed;100;19153
selection;reversed;150;41390
selection;reversed;200;76424
selection;reversed;250;113042
selection;reversed;300;159740
bubble;small-range;50;6636
bubble;small-range;100;27331
bubble;small-range;150;59869
bubble;small-range;200;111280
bubble;small-range;250;209253
bubble;small-range;300;249032
bubble;big-range;50;9117
bubble;big-range;100;33182
bubble;big-range;150;75086
bubble;big-range;200;133823
bubble;big-range;250;190083
bubble;big-range;300;309799
bubble;almost-sorted;50;4289
bubble;almost-sorted;100;15814
bubble;almost-sorted;150;34405
bubble;almost-sorted;200;59961
bubble;almost-sorted;250;94354
bubble;almost-sorted;300;131792
bubble;reversed;50;16179
bubble;reversed;100;53022
bubble;reversed;150;125441
bubble;reversed;200;210782
bubble;reversed;250;290957
bubble;reversed;300;423662
bubble-iverson-1;small-range;50;17193
bubble-iverson-1;small-range;100;29129
bubble-iverson-1;small-range;150;68025
bubble-iverson-1;small-range;200;123334
bubble-iverson-1;small-range;250;187041
bubble-iverson-1;small-range;300;293267
bubble-iverson-1;big-range;50;9326
bubble-iverson-1;big-range;100;38177
bubble-iverson-1;big-range;150;107526
bubble-iverson-1;big-range;200;173179
bubble-iverson-1;big-range;250;208301
bubble-iverson-1;big-range;300;372416
bubble-iverson-1;almost-sorted;50;1598
bubble-iverson-1;almost-sorted;100;3882
bubble-iverson-1;almost-sorted;150;6262
bubble-iverson-1;almost-sorted;200;9839
bubble-iverson-1;almost-sorted;250;12642
bubble-iverson-1;almost-sorted;300;14975
bubble-iverson-1;reversed;50;11599
bubble-iverson-1;reversed;100;49674
bubble-iverson-1;reversed;150;107826
bubble-iverson-1;reversed;200;162777
bubble-iverson-1;reversed;250;268348
bubble-iverson-1;reversed;300;367110
bubble-iverson-2;small-range;50;7622
bubble-iverson-2;small-range;100;29391
bubble-iverson-2;small-range;150;67871
bubble-iverson-2;small-range;200;137231
bubble-iverson-2;small-range;250;267928
bubble-iverson-2;small-range;300;336803
bubble-iverson-2;big-range;50;10302
bubble-iverson-2;big-range;100;45523
bubble-iverson-2;big-range;150;95871
bubble-iverson-2;big-range;200;147341
bubble-iverson-2;big-range;250;221251
bubble-iverson-2;big-range;300;313065
bubble-iverson-2;almost-sorted;50;1696
bubble-iverson-2;almost-sorted;100;4163
bubble-iverson-2;almost-sorted;150;6685
bubble-iverson-2;almost-sorted;200;9476
bubble-iverson-2;almost-sorted;250;12213
bubble-iverson-2;almost-sorted;300;17564
bubble-iverson-2;reversed;50;11749
bubble-iverson-2;reversed;100;53292
bubble-iverson-2;reversed;150;110338
bubble-iverson-2;reversed;200;197000
bubble-iverson-2;reversed;250;320596
bubble-iverson-2;reversed;300;414295
insertion;small-range;50;320
insertion;small-range;100;580
insertion;small-range;150;964
insertion;small-range;200;1120
insertion;small-range;250;1536
insertion;small-range;300;1608
insertion;big-range;50;5297
insertion;big-range;100;24272
insertion;big-range;150;29777
insertion;big-range;200;56078
insertion;big-range;250;86221
insertion;big-range;300;125889
insertion;almost-sorted;50;297
insertion;almost-sorted;100;563
insertion;almost-sorted;150;816
insertion;almost-sorted;200;1083
insertion;almost-sorted;250;1364
insertion;almost-sorted;300;1672
insertion;reversed;50;3755
insertion;reversed;100;14192
insertion;reversed;150;31364
insertion;reversed;200;55157
insertion;reversed;250;89806
insertion;reversed;300;153491
bin-insertion;small-range;50;8109
bin-insertion;small-range;100;29467
bin-insertion;small-range;150;62841
bin-insertion;small-range;200;97105
bin-insertion;small-range;250;147232
bin-insertion;small-range;300;185668
bin-insertion;big-range;50;7881
bin-insertion;big-range;100;23142
bin-insertion;big-range;150;48567
bin-insertion;big-range;200;89644
bin-insertion;big-range;250;134774
bin-insertion;big-range;300;182878
bin-insertion;almost-sorted;50;3172
bin-insertion;almost-sorted;100;10840
bin-insertion;almost-sorted;150;15604
bin-insertion;almost-sorted;200;18889
bin-insertion;almost-sorted;250;22734
bin-insertion;almost-sorted;300;32293
bin-insertion;reversed;50;10138
bin-insertion;reversed;100;36561
bin-insertion;reversed;150;87330
bin-insertion;reversed;200;185245
bin-insertion;reversed;250;248404
bin-insertion;reversed;300;333624
counting;small-range;50;23209
counting;small-range;100;22645
counting;small-range;150;23061
counting;small-range;200;24403
counting;small-range;250;24925
counting;small-range;300;29247
counting;big-range;50;22595
counting;big-range;100;23251
counting;big-range;150;23528
counting;big-range;200;25282
counting;big-range;250;28195
counting;big-range;300;25089
counting;almost-sorted;50;22924
counting;almost-sorted;100;22483
counting;almost-sorted;150;23889
counting;almost-sorted;200;26081
counting;almost-sorted;250;25164
counting;almost-sorted;300;23934
counting;reversed;50;23127
counting;reversed;100;23815
counting;reversed;150;24918
counting;reversed;200;23907
counting;reversed;250;25281
counting;reversed;300;24576
radix;small-range;50;29861
radix;small-range;100;38031
radix;small-range;150;52249
radix;small-range;200;71748
radix;small-range;250;66895
radix;small-range;300;79074
radix;big-range;50;31795
radix;big-range;100;39042
radix;big-range;150;45285
radix;big-range;200;55761
radix;big-range;250;66193
radix;big-range;300;82147
radix;almost-sorted;50;27535
radix;almost-sorted;100;36657
radix;almost-sorted;150;51635
radix;almost-sorted;200;63092
radix;almost-sorted;250;79857
radix;almost-sorted;300;76456
radix;reversed;50;27456
radix;reversed;100;37866
radix;reversed;150;64543
radix;reversed;200;55347
radix;reversed;250;82978
radix;reversed;300;73770
merge;small-range;50;7336
merge;small-range;100;14234
merge;small-range;150;22968
merge;small-range;200;31491
merge;small-range;250;40625
merge;small-range;300;64529
merge;big-range;50;7024
merge;big-range;100;14647
merge;big-range;150;24823
merge;big-range;200;35625
merge;big-range;250;46902
merge;big-range;300;53355
merge;almost-sorted;50;6990
merge;almost-sorted;100;14284
merge;almost-sorted;150;24473
merge;almost-sorted;200;31618
merge;almost-sorted;250;39861
merge;almost-sorted;300;51545
merge;reversed;50;6703
merge;reversed;100;14446
merge;reversed;150;23337
merge;reversed;200;31467
merge;reversed;250;51615
merge;reversed;300;48852
quick;small-range;50;1993
quick;small-range;100;4443
quick;small-range;150;7306
quick;small-range;200;10475
quick;small-range;250;17272
quick;small-range;300;16678
quick;big-range;50;1909
quick;big-range;100;4769
quick;big-range;150;7999
quick;big-range;200;11341
quick;big-range;250;17393
quick;big-range;300;22418
quick;almost-sorted;50;3226
quick;almost-sorted;100;8487
quick;almost-sorted;150;15689
quick;almost-sorted;200;23954
quick;almost-sorted;250;36037
quick;almost-sorted;300;51141
quick;reversed;50;4421
quick;reversed;100;15641
quick;reversed;150;34126
quick;reversed;200;58957
quick;reversed;250;100146
quick;reversed;300;139958
heap;small-range;50;3684
heap;small-range;100;8648
heap;small-range;150;14774
heap;small-range;200;22319
heap;small-range;250;30487
heap;small-range;300;43452
heap;big-range;50;4219
heap;big-range;100;10867
heap;big-range;150;18498
heap;big-range;200;29615
heap;big-range;250;48104
heap;big-range;300;48467
heap;almost-sorted;50;4190
heap;almost-sorted;100;10220
heap;almost-sorted;150;17454
heap;almost-sorted;200;26913
heap;almost-sorted;250;38611
heap;almost-sorted;300;50636
heap;reversed;50;3531
heap;reversed;100;8998
heap;reversed;150;19542
heap;reversed;200;26974
heap;reversed;250;31948
heap;reversed;300;59985
shell-ciura;small-range;50;7985
shell-ciura;small-range;100;19491
shell-ciura;small-range;150;39018
shell-ciura;small-range;200;66569
shell-ciura;small-range;250;112776
shell-ciura;small-range;300;145933
shell-ciura;big-range;50;5516
shell-ciura;big-range;100;22255
shell-ciura;big-range;150;50070
shell-ciura;big-range;200;88238
shell-ciura;big-range;250;139077
shell-ciura;big-range;300;211772
shell-ciura;almost-sorted;50;1941
shell-ciura;almost-sorted;100;4643
shell-ciura;almost-sorted;150;7598
shell-ciura;almost-sorted;200;10808
shell-ciura;almost-sorted;250;14066
shell-ciura;almost-sorted;300;18486
shell-ciura;reversed;50;10651
shell-ciura;reversed;100;40909
shell-ciura;reversed;150;92947
shell-ciura;reversed;200;163098
shell-ciura;reversed;250;276919
shell-ciura;reversed;300;397610
shell;small-range;50;2058
shell;small-range;100;4147
shell;small-range;150;6630
shell;small-range;200;9949
shell;small-range;250;13363
shell;small-range;300;16290
shell;big-range;50;2510
shell;big-range;100;6167
shell;big-range;150;11512
shell;big-range;200;21283
shell;big-range;250;26310
shell;big-range;300;37326
shell;almost-sorted;50;1771
shell;almost-sorted;100;4066
shell;almost-sorted;150;7855
shell;almost-sorted;200;9776
shell;almost-sorted;250;14545
shell;almost-sorted;300;22073
shell;reversed;50;2636
shell;reversed;100;5887
shell;reversed;150;9953
shell;reversed;200;11992
shell;reversed;250;18506
shell;reversed;300;21902
